Zeitstempel: 2020-09-23T14:00:54.428  ///  Zu vergleichendes Bild: Bike01
Distanz zwischen Bike01 und Bike04_bw => 27996.763525279606
Distanz zwischen Bike01 und Bike04_mir => 28424.4604696317
Distanz zwischen Bike01 und Bike04_rot => 17725.04822061424
Distanz zwischen Bike01 und Bike05 => 20456.91823520432
Distanz zwischen Bike01 und Bike05_bw => 20849.80020065014
Distanz zwischen Bike01 und Bike05_mir => 20405.591866688832
Distanz zwischen Bike01 und Bike05_rot => 11803.758580916488
Distanz zwischen Bike01 und Bike06 => 10526.703355022888
Distanz zwischen Bike01 und Bike06_bw => 10142.021475538326
Distanz zwischen Bike01 und Bike06_mir => 10538.384874283602
Distanz zwischen Bike01 und Bike06_rot => 7050.479538008524
Distanz zwischen Bike01 und Bike07 => 13091.587295611886
Distanz zwischen Bike01 und Bike07_bw => 12902.211646026873
Distanz zwischen Bike01 und Bike07_mir => 13112.682836059108
Distanz zwischen Bike01 und Bike07_rot => 8377.43206483862
Distanz zwischen Bike01 und Bike08 => 40482.72361478486
Distanz zwischen Bike01 und Bike08_bw => 40202.8187702949
Distanz zwischen Bike01 und Bike08_mir => 28122.656369079024
Distanz zwischen Bike01 und Bike08_rot => 25700.276857541943
Distanz zwischen Bike01 und Bike09 => 13788.425118499546
Distanz zwischen Bike01 und Bike09_bw => 13648.35529481009
Distanz zwischen Bike01 und Bike09_mir => 13770.669017045004
Distanz zwischen Bike01 und Bike09_rot => 7336.690735015992
Distanz zwischen Bike01 und Bike10 => 30453.117098339615
Distanz zwischen Bike01 und Bike10_bw => 30712.1930827244
Distanz zwischen Bike01 und Bike10_mir => 30485.197064179534
Distanz zwischen Bike01 und Bike10_rot => 17528.924294583947
Distanz zwischen Bike01 und Landschaft01 => 14949.43173607012
Distanz zwischen Bike01 und Landschaft01_bw => 15123.472405576602
Distanz zwischen Bike01 und Landschaft01_mir => 14670.154431951889
Distanz zwischen Bike01 und Landschaft01_rot => 16227.933605371436
Distanz zwischen Bike01 und Landschaft02 => 15964.139575209845
Distanz zwischen Bike01 und Landschaft02_bw => 15553.63748702913
Distanz zwischen Bike01 und Landschaft02_mir => 15811.298645619894
Distanz zwischen Bike01 und Landschaft02_rot => 16365.399762862897
Distanz zwischen Bike01 und Landschaft03 => 11391.054944689326
Distanz zwischen Bike01 und Landschaft03_bw => 11850.80041384934
Distanz zwischen Bike01 und Landschaft03_mir => 11353.96841592435
Distanz zwischen Bike01 und Landschaft03_rot => 13810.688128886208
Distanz zwischen Bike01 und Landschaft04 => 14062.491298320136
Distanz zwischen Bike01 und Landschaft04_bw => 13597.679350754182
Distanz zwischen Bike01 und Landschaft04_mir => 13875.233424273036
Distanz zwischen Bike01 und Landschaft04_rot => 15667.150236832327
Distanz zwischen Bike01 und Landschaft05 => 13694.268310431844
Distanz zwischen Bike01 und Landschaft05_bw => 13616.408542300805
Distanz zwischen Bike01 und Landschaft05_mir => 14081.220951119156
Distanz zwischen Bike01 und Landschaft05_rot => 15487.076304092756
Distanz zwischen Bike01 und Landschaft07 => 19202.12145991776
Distanz zwischen Bike01 und Landschaft07_bw => 19489.942911089944
Distanz zwischen Bike01 und Landschaft07_mir => 19053.694422875993
Distanz zwischen Bike01 und Landschaft07_rot => 19425.829094715475
Distanz zwischen Bike01 und Landschaft09 => 16386.29769704601
Distanz zwischen Bike01 und Landschaft09_bw => 16677.336451733558
Distanz zwischen Bike01 und Landschaft09_mir => 16261.714167113538
Distanz zwischen Bike01 und Landschaft09_rot => 18352.425093591148
Distanz zwischen Bike01 und Landschaft10 => 17184.389245952974
Distanz zwischen Bike01 und Landschaft10_bw => 16741.837554766425
Distanz zwischen Bike01 und Landschaft10_mir => 17221.921814214526
Distanz zwischen Bike01 und Landschaft10_rot => 17818.91249721212
Distanz zwischen Bike01 und Mensch01 => 13852.07865482265
Distanz zwischen Bike01 und Mensch01_bw => 13717.354034974715
Distanz zwischen Bike01 und Mensch01_mir => 13821.191124354571
Distanz zwischen Bike01 und Mensch01_rot => 6229.513166496228
Distanz zwischen Bike01 und Mensch02 => 3631.909721873935
Distanz zwischen Bike01 und Mensch02_bw => 3862.1849074412676
Distanz zwischen Bike01 und Mensch02_mir => 3628.8765516734375
Distanz zwischen Bike01 und Mensch02_rot => 276.09532258256775
Distanz zwischen Bike01 und Mensch03 => 11737.512344452363
Distanz zwischen Bike01 und Mensch03_bw => 11931.576716630696
Distanz zwischen Bike01 und Mensch03_mir => 11756.96250198989
Distanz zwischen Bike01 und Mensch03_rot => 12504.07329826217
Distanz zwischen Bike01 und Mensch04 => 11519.634362440203
Distanz zwischen Bike01 und Mensch05 => 8640.570194478612
Distanz zwischen Bike01 und Mensch05_bw => 8493.500998768503
Distanz zwischen Bike01 und Mensch05_mir => 8457.776710867549
Distanz zwischen Bike01 und Mensch05_rot => 5297.557044497803
Distanz zwischen Bike01 und Mensch06 => 1083.8893651229064
Distanz zwischen Bike01 und Mensch06_bw => 915.9859392075282
Distanz zwischen Bike01 und Mensch06_mir => 1114.2505507424758
Distanz zwischen Bike01 und Mensch06_rot => 2962.9533103255517
Distanz zwischen Bike01 und Mensch07 => 6835.375992068305
Distanz zwischen Bike01 und Mensch07_bw => 6642.403606946011
Distanz zwischen Bike01 und Mensch07_mir => 6714.263979514671
Distanz zwischen Bike01 und Mensch07_rot => 3333.2429589163685
Distanz zwischen Bike01 und Mensch08 => 3027.0282144859743
Distanz zwischen Bike01 und Mensch08_bw => 2973.3230849860965
Distanz zwischen Bike01 und Mensch08_mir => 3186.775786396588
Distanz zwischen Bike01 und Mensch08_rot => 6536.374798288094
Distanz zwischen Bike01 und Mensch09 => 15811.283142722747
Distanz zwischen Bike01 und Mensch09_bw => 15894.698146538618
Distanz zwischen Bike01 und Mensch09_mir => 15717.884577234638
Distanz zwischen Bike01 und Mensch09_rot => 8955.907559663403
Distanz zwischen Bike01 und Mensch10 => 6054.882244450535
Distanz zwischen Bike01 und Mensch10_bw => 6012.469221236151
Distanz zwischen Bike01 und Mensch10_mir => 5601.8561816387255
Distanz zwischen Bike01 und Mensch10_rot => 629.5039146968539
Distanz zwischen Bike01 und Pferd01 => 8701.80276843969
Distanz zwischen Bike01 und Pferd01_bw => 9384.076750063045
Distanz zwischen Bike01 und Pferd01_mir => 8757.655921169724
Distanz zwischen Bike01 und Pferd01_rot => 983.83588117098
Distanz zwischen Bike01 und Pferd02 => 21284.19391106302
Distanz zwischen Bike01 und Pferd02_bw => 21528.410386017207
Distanz zwischen Bike01 und Pferd02_mir => 20883.909111444034
Distanz zwischen Bike01 und Pferd02_rot => 15122.973439625901
Distanz zwischen Bike01 und Pferd03 => 622.3158568653126
Distanz zwischen Bike01 und Pferd03_bw => 1127.2001399031858
Distanz zwischen Bike01 und Pferd03_mir => 599.1348057759831
Distanz zwischen Bike01 und Pferd03_rot => 3538.5757324612596
Distanz zwischen Bike01 und Pferd04 => 1596.9197205889252
Distanz zwischen Bike01 und Pferd04_bw => 2292.917362990707
Distanz zwischen Bike01 und Pferd04_mir => 1624.7366156732269
Distanz zwischen Bike01 und Pferd04_rot => 1407.933084577689
Distanz zwischen Bike01 und Pferd05 => 3470.250658920241
Distanz zwischen Bike01 und Pferd05_bw => 3959.6062971115875
Distanz zwischen Bike01 und Pferd05_mir => 3555.8569545449864
Distanz zwischen Bike01 und Pferd05_rot => 1725.416341485388
Distanz zwischen Bike01 und Pferd06 => 26428.419750221252
Distanz zwischen Bike01 und Pferd06_bw => 25903.02424410654
Distanz zwischen Bike01 und Pferd06_mir => 25855.765771761417
Distanz zwischen Bike01 und Pferd06_rot => 15469.30496021497
Distanz zwischen Bike01 und Pferd07 => 24613.47311366678
Distanz zwischen Bike01 und Pferd07_bw => 23949.27219739982
Distanz zwischen Bike01 und Pferd07_mir => 24526.935640752767
Distanz zwischen Bike01 und Pferd07_rot => 9192.802546333001
Distanz zwischen Bike01 und Pferd08 => 8792.283501332202
Distanz zwischen Bike01 und Pferd08_bw => 9248.00332102919
Distanz zwischen Bike01 und Pferd08_mir => 8767.45095564606
Distanz zwischen Bike01 und Pferd08_rot => 1685.9332222767573
Distanz zwischen Bike01 und Pferd09 => 4845.209471450077
Distanz zwischen Bike01 und Pferd09_bw => 5062.158868958184
Distanz zwischen Bike01 und Pferd09_mir => 4946.71086218921
Distanz zwischen Bike01 und Pferd09_rot => 2689.2832139343855
Distanz zwischen Bike01 und Pferd10 => 7164.690585559779
Distanz zwischen Bike01 und Pferd10_bw => 7218.824718518647
Distanz zwischen Bike01 und Pferd10_mir => 7108.832354885214
Distanz zwischen Bike01 und Pferd10_rot => 4247.582766832152
Distanz zwischen Bike01 und Rad01 => 81960.03593561349
Distanz zwischen Bike01 und Rad01_bw => 81907.22628376765
Distanz zwischen Bike01 und Rad01_mir => 81960.3817806368
Distanz zwischen Bike01 und Rad01_rot => 71782.82234536683
Distanz zwischen Bike01 und Rad03 => 62822.209904118754
Distanz zwischen Bike01 und Rad03_bw => 62072.58049510823
Distanz zwischen Bike01 und Rad03_mir => 62823.190759090954
Distanz zwischen Bike01 und Rad03_rot => 54155.362687840956
Distanz zwischen Bike01 und Rad04 => 60011.03218455552
Distanz zwischen Bike01 und Rad04_bw => 59972.9409302238
Distanz zwischen Bike01 und Rad04_mir => 60013.22129569184
Distanz zwischen Bike01 und Rad04_rot => 52103.18913187373
Distanz zwischen Bike01 und Rad05 => 70703.64388143572
Distanz zwischen Bike01 und Rad06 => 91216.82081861714
Distanz zwischen Bike01 und Rad07 => 66536.54582419885
Distanz zwischen Bike01 und Rad07_bw => 66228.87947032289
Distanz zwischen Bike01 und Rad07_mir => 66536.21154036783
Distanz zwischen Bike01 und Rad07_rot => 59231.963238994
Distanz zwischen Bike01 und Rad08 => 73799.81273870314
Distanz zwischen Bike01 und Rad08_bw => 74472.80661461416
Distanz zwischen Bike01 und Rad08_mir => 73801.57488511098
Distanz zwischen Bike01 und Rad08_rot => 66309.41846477443
Distanz zwischen Bike01 und Rad09 => 71969.62561500167
Distanz zwischen Bike01 und Rad09_bw => 70967.50856256613
Distanz zwischen Bike01 und Rad09_mir => 71969.96645625068
Distanz zwischen Bike01 und Rad09_rot => 64041.88129522568
Distanz zwischen Bike01 und Rad10 => 26794.57997691127
Distanz zwischen Bike01 und Rad10_bw => 25704.485481345513
Distanz zwischen Bike01 und Rad10_mir => 26665.652050251578
Distanz zwischen Bike01 und Rad10_rot => 22085.291747897558
Distanz zwischen Bike01 und Schaf01 => 33645.62749660122
Distanz zwischen Bike01 und Schaf01_bw => 33316.193182330964
Distanz zwischen Bike01 und Schaf01_mir => 33794.77193456321
Distanz zwischen Bike01 und Schaf01_rot => 25294.779785958162
Distanz zwischen Bike01 und Schaf02 => 12876.439437889328
Distanz zwischen Bike01 und Schaf03 => 5780.672395842814
Distanz zwischen Bike01 und Schaf03_bw => 5045.248317759966
Distanz zwischen Bike01 und Schaf03_mir => 5788.4345398561
Distanz zwischen Bike01 und Schaf03_rot => 4369.735247985542
Distanz zwischen Bike01 und Schaf04 => 1970.3161534160763
Distanz zwischen Bike01 und Schaf04_bw => 1216.1665623717704
Distanz zwischen Bike01 und Schaf04_mir => 1929.9675941973414
Distanz zwischen Bike01 und Schaf04_rot => 1094.119917082624
Distanz zwischen Bike01 und Schaf06 => 11150.83982125833
Distanz zwischen Bike01 und Schaf06_bw => 10136.199711774092
Distanz zwischen Bike01 und Schaf06_mir => 11161.962235695853
Distanz zwischen Bike01 und Schaf06_rot => 10016.363777356793
Distanz zwischen Bike01 und Schaf07 => 12942.446633816631
Distanz zwischen Bike01 und Schaf07_bw => 12216.630993656734
Distanz zwischen Bike01 und Schaf07_mir => 12950.016646853092
Distanz zwischen Bike01 und Schaf07_rot => 11498.226765824533
Distanz zwischen Bike01 und Schaf10 => 24808.98348122784
Distanz zwischen Bike01 und Schaf10_bw => 23810.42779363075
Distanz zwischen Bike01 und Schaf10_mir => 24740.39128600775
Distanz zwischen Bike01 und Schaf10_rot => 21147.83706227117
___________________________________________________________________________________


Execution Time: 437 s
Score (Image): 5

Score (Schwarz-wei�): 7
Score (Rotiert 90 Grad): 0
Score (Gespiegelt): 9
___________________________________________________________________________________

Performance: 

Für Auto01.png: 
Berechnungszeit KPs: 373
Berechnungszeit Cluster: 3937
Berechnungszeit Distanz: 144
Gesamt:  4454 ms

Für Auto01_bw.png: 
Berechnungszeit KPs: 378
Berechnungszeit Cluster: 3700
Berechnungszeit Distanz: 336
Gesamt:  4414 ms

Für Auto01_mir.png: 
Berechnungszeit KPs: 399
Berechnungszeit Cluster: 3685
Berechnungszeit Distanz: 60
Gesamt:  4144 ms

Für Auto01_rot.png: 
Berechnungszeit KPs: 303
Berechnungszeit Cluster: 3875
Berechnungszeit Distanz: 233
Gesamt:  4411 ms

Für Auto02.png: 
Berechnungszeit KPs: 290
Berechnungszeit Cluster: 2946
Berechnungszeit Distanz: 265
Gesamt:  3501 ms

Für Auto02_bw.png: 
Berechnungszeit KPs: 308
Berechnungszeit Cluster: 2758
Berechnungszeit Distanz: 270
Gesamt:  3336 ms

Für Auto02_mir.png: 
Berechnungszeit KPs: 292
Berechnungszeit Cluster: 2524
Berechnungszeit Distanz: 265
Gesamt:  3081 ms

Für Auto02_rot.png: 
Berechnungszeit KPs: 275
Berechnungszeit Cluster: 2114
Berechnungszeit Distanz: 293
Gesamt:  2682 ms

Für Auto03.png: 
Berechnungszeit KPs: 191
Berechnungszeit Cluster: 698
Berechnungszeit Distanz: 271
Gesamt:  1160 ms

Für Auto03_bw.png: 
Berechnungszeit KPs: 191
Berechnungszeit Cluster: 734
Berechnungszeit Distanz: 142
Gesamt:  1067 ms

Für Auto03_mir.png: 
Berechnungszeit KPs: 195
Berechnungszeit Cluster: 702
Berechnungszeit Distanz: 141
Gesamt:  1038 ms

Für Auto03_rot.png: 
Berechnungszeit KPs: 189
Berechnungszeit Cluster: 574
Berechnungszeit Distanz: 161
Gesamt:  924 ms

Für Auto04.png: 
Berechnungszeit KPs: 231
Berechnungszeit Cluster: 1558
Berechnungszeit Distanz: 161
Gesamt:  1950 ms

Für Auto04_bw.png: 
Berechnungszeit KPs: 233
Berechnungszeit Cluster: 1231
Berechnungszeit Distanz: 173
Gesamt:  1637 ms

Für Auto04_mir.png: 
Berechnungszeit KPs: 233
Berechnungszeit Cluster: 1352
Berechnungszeit Distanz: 156
Gesamt:  1741 ms

Für Auto04_rot.png: 
Berechnungszeit KPs: 224
Berechnungszeit Cluster: 954
Berechnungszeit Distanz: 173
Gesamt:  1351 ms

Für Auto05.png: 
Berechnungszeit KPs: 290
Berechnungszeit Cluster: 3031
Berechnungszeit Distanz: 142
Gesamt:  3463 ms

Für Auto05_bw.png: 
Berechnungszeit KPs: 297
Berechnungszeit Cluster: 3106
Berechnungszeit Distanz: 137
Gesamt:  3540 ms

Für Auto05_mir.png: 
Berechnungszeit KPs: 293
Berechnungszeit Cluster: 3009
Berechnungszeit Distanz: 157
Gesamt:  3459 ms

Für Auto05_rot.png: 
Berechnungszeit KPs: 281
Berechnungszeit Cluster: 3004
Berechnungszeit Distanz: 133
Gesamt:  3418 ms

Für Auto06.png: 
Berechnungszeit KPs: 315
Berechnungszeit Cluster: 3511
Berechnungszeit Distanz: 151
Gesamt:  3977 ms

Für Auto06_bw.png: 
Berechnungszeit KPs: 374
Berechnungszeit Cluster: 2959
Berechnungszeit Distanz: 164
Gesamt:  3497 ms

Für Auto06_mir.png: 
Berechnungszeit KPs: 420
Berechnungszeit Cluster: 3103
Berechnungszeit Distanz: 152
Gesamt:  3675 ms

Für Auto06_rot.png: 
Berechnungszeit KPs: 294
Berechnungszeit Cluster: 2499
Berechnungszeit Distanz: 152
Gesamt:  2945 ms

Für Auto07.png: 
Berechnungszeit KPs: 407
Berechnungszeit Cluster: 1799
Berechnungszeit Distanz: 175
Gesamt:  2381 ms

Für Auto08.png: 
Berechnungszeit KPs: 253
Berechnungszeit Cluster: 1622
Berechnungszeit Distanz: 162
Gesamt:  2037 ms

Für Auto08_bw.png: 
Berechnungszeit KPs: 339
Berechnungszeit Cluster: 1505
Berechnungszeit Distanz: 141
Gesamt:  1985 ms

Für Auto08_mir.png: 
Berechnungszeit KPs: 313
Berechnungszeit Cluster: 1527
Berechnungszeit Distanz: 81
Gesamt:  1921 ms

Für Auto08_rot.png: 
Berechnungszeit KPs: 243
Berechnungszeit Cluster: 1232
Berechnungszeit Distanz: 91
Gesamt:  1566 ms

Für Auto09.png: 
Berechnungszeit KPs: 227
Berechnungszeit Cluster: 1584
Berechnungszeit Distanz: 94
Gesamt:  1905 ms

Für Auto09_bw.png: 
Berechnungszeit KPs: 230
Berechnungszeit Cluster: 1447
Berechnungszeit Distanz: 79
Gesamt:  1756 ms

Für Auto09_mir.png: 
Berechnungszeit KPs: 233
Berechnungszeit Cluster: 1416
Berechnungszeit Distanz: 91
Gesamt:  1740 ms

Für Auto09_rot.png: 
Berechnungszeit KPs: 213
Berechnungszeit Cluster: 1254
Berechnungszeit Distanz: 90
Gesamt:  1557 ms

Für Auto10.png: 
Berechnungszeit KPs: 266
Berechnungszeit Cluster: 2528
Berechnungszeit Distanz: 81
Gesamt:  2875 ms

Für Auto10_bw.png: 
Berechnungszeit KPs: 261
Berechnungszeit Cluster: 2480
Berechnungszeit Distanz: 81
Gesamt:  2822 ms

Für Auto10_mir.png: 
Berechnungszeit KPs: 265
Berechnungszeit Cluster: 2266
Berechnungszeit Distanz: 84
Gesamt:  2615 ms

Für Auto10_rot.png: 
Berechnungszeit KPs: 251
Berechnungszeit Cluster: 1870
Berechnungszeit Distanz: 99
Gesamt:  2220 ms

Für Bike01.png: 
Berechnungszeit KPs: 119
Berechnungszeit Cluster: 413
Berechnungszeit Distanz: 83
Gesamt:  615 ms

Für Bike01_bw.png: 
Berechnungszeit KPs: 115
Berechnungszeit Cluster: 391
Berechnungszeit Distanz: 80
Gesamt:  586 ms

Für Bike01_mir.png: 
Berechnungszeit KPs: 111
Berechnungszeit Cluster: 364
Berechnungszeit Distanz: 91
Gesamt:  566 ms

Für Bike01_rot.png: 
Berechnungszeit KPs: 108
Berechnungszeit Cluster: 236
Berechnungszeit Distanz: 81
Gesamt:  425 ms

Für Bike02.png: 
Berechnungszeit KPs: 193
Berechnungszeit Cluster: 2484
Berechnungszeit Distanz: 85
Gesamt:  2762 ms

Für Bike02_bw.png: 
Berechnungszeit KPs: 206
Berechnungszeit Cluster: 3104
Berechnungszeit Distanz: 70
Gesamt:  3380 ms

Für Bike02_mir.png: 
Berechnungszeit KPs: 262
Berechnungszeit Cluster: 2339
Berechnungszeit Distanz: 81
Gesamt:  2682 ms

Für Bike02_rot.png: 
Berechnungszeit KPs: 192
Berechnungszeit Cluster: 1438
Berechnungszeit Distanz: 81
Gesamt:  1711 ms

Für Bike03.png: 
Berechnungszeit KPs: 139
Berechnungszeit Cluster: 637
Berechnungszeit Distanz: 81
Gesamt:  857 ms

Für Bike03_bw.png: 
Berechnungszeit KPs: 126
Berechnungszeit Cluster: 666
Berechnungszeit Distanz: 70
Gesamt:  862 ms

Für Bike03_mir.png: 
Berechnungszeit KPs: 160
Berechnungszeit Cluster: 702
Berechnungszeit Distanz: 79
Gesamt:  941 ms

Für Bike03_rot.png: 
Berechnungszeit KPs: 175
Berechnungszeit Cluster: 441
Berechnungszeit Distanz: 78
Gesamt:  694 ms

Für Bike04.png: 
Berechnungszeit KPs: 240
Berechnungszeit Cluster: 1833
Berechnungszeit Distanz: 91
Gesamt:  2164 ms

Für Bike04_bw.png: 
Berechnungszeit KPs: 193
Berechnungszeit Cluster: 1708
Berechnungszeit Distanz: 89
Gesamt:  1990 ms

Für Bike04_mir.png: 
Berechnungszeit KPs: 190
Berechnungszeit Cluster: 1719
Berechnungszeit Distanz: 72
Gesamt:  1981 ms

Für Bike04_rot.png: 
Berechnungszeit KPs: 274
Berechnungszeit Cluster: 1141
Berechnungszeit Distanz: 89
Gesamt:  1504 ms

Für Bike05.png: 
Berechnungszeit KPs: 305
Berechnungszeit Cluster: 1322
Berechnungszeit Distanz: 81
Gesamt:  1708 ms

Für Bike05_bw.png: 
Berechnungszeit KPs: 335
Berechnungszeit Cluster: 1333
Berechnungszeit Distanz: 95
Gesamt:  1763 ms

Für Bike05_mir.png: 
Berechnungszeit KPs: 230
Berechnungszeit Cluster: 1480
Berechnungszeit Distanz: 80
Gesamt:  1790 ms

Für Bike05_rot.png: 
Berechnungszeit KPs: 216
Berechnungszeit Cluster: 811
Berechnungszeit Distanz: 71
Gesamt:  1098 ms

Für Bike06.png: 
Berechnungszeit KPs: 191
Berechnungszeit Cluster: 746
Berechnungszeit Distanz: 81
Gesamt:  1018 ms

Für Bike06_bw.png: 
Berechnungszeit KPs: 199
Berechnungszeit Cluster: 722
Berechnungszeit Distanz: 71
Gesamt:  992 ms

Für Bike06_mir.png: 
Berechnungszeit KPs: 200
Berechnungszeit Cluster: 788
Berechnungszeit Distanz: 81
Gesamt:  1069 ms

Für Bike06_rot.png: 
Berechnungszeit KPs: 201
Berechnungszeit Cluster: 579
Berechnungszeit Distanz: 88
Gesamt:  868 ms

Für Bike07.png: 
Berechnungszeit KPs: 268
Berechnungszeit Cluster: 887
Berechnungszeit Distanz: 76
Gesamt:  1231 ms

Für Bike07_bw.png: 
Berechnungszeit KPs: 214
Berechnungszeit Cluster: 913
Berechnungszeit Distanz: 80
Gesamt:  1207 ms

Für Bike07_mir.png: 
Berechnungszeit KPs: 265
Berechnungszeit Cluster: 875
Berechnungszeit Distanz: 81
Gesamt:  1221 ms

Für Bike07_rot.png: 
Berechnungszeit KPs: 200
Berechnungszeit Cluster: 659
Berechnungszeit Distanz: 71
Gesamt:  930 ms

Für Bike08.png: 
Berechnungszeit KPs: 331
Berechnungszeit Cluster: 2888
Berechnungszeit Distanz: 68
Gesamt:  3287 ms

Für Bike08_bw.png: 
Berechnungszeit KPs: 289
Berechnungszeit Cluster: 2621
Berechnungszeit Distanz: 61
Gesamt:  2971 ms

Für Bike08_mir.png: 
Berechnungszeit KPs: 292
Berechnungszeit Cluster: 1892
Berechnungszeit Distanz: 71
Gesamt:  2255 ms

Für Bike08_rot.png: 
Berechnungszeit KPs: 399
Berechnungszeit Cluster: 1597
Berechnungszeit Distanz: 72
Gesamt:  2068 ms

Für Bike09.png: 
Berechnungszeit KPs: 280
Berechnungszeit Cluster: 896
Berechnungszeit Distanz: 81
Gesamt:  1257 ms

Für Bike09_bw.png: 
Berechnungszeit KPs: 203
Berechnungszeit Cluster: 890
Berechnungszeit Distanz: 73
Gesamt:  1166 ms

Für Bike09_mir.png: 
Berechnungszeit KPs: 205
Berechnungszeit Cluster: 942
Berechnungszeit Distanz: 81
Gesamt:  1228 ms

Für Bike09_rot.png: 
Berechnungszeit KPs: 190
Berechnungszeit Cluster: 636
Berechnungszeit Distanz: 71
Gesamt:  897 ms

Für Bike10.png: 
Berechnungszeit KPs: 272
Berechnungszeit Cluster: 1767
Berechnungszeit Distanz: 81
Gesamt:  2120 ms

Für Bike10_bw.png: 
Berechnungszeit KPs: 257
Berechnungszeit Cluster: 1696
Berechnungszeit Distanz: 92
Gesamt:  2045 ms

Für Bike10_mir.png: 
Berechnungszeit KPs: 260
Berechnungszeit Cluster: 2340
Berechnungszeit Distanz: 77
Gesamt:  2677 ms

Für Bike10_rot.png: 
Berechnungszeit KPs: 236
Berechnungszeit Cluster: 1045
Berechnungszeit Distanz: 91
Gesamt:  1372 ms

Für Landschaft01.jpg: 
Berechnungszeit KPs: 62
Berechnungszeit Cluster: 67
Berechnungszeit Distanz: 71
Gesamt:  200 ms

Für Landschaft01_bw.jpg: 
Berechnungszeit KPs: 60
Berechnungszeit Cluster: 71
Berechnungszeit Distanz: 69
Gesamt:  200 ms

Für Landschaft01_mir.jpg: 
Berechnungszeit KPs: 70
Berechnungszeit Cluster: 82
Berechnungszeit Distanz: 62
Gesamt:  214 ms

Für Landschaft01_rot.jpg: 
Berechnungszeit KPs: 63
Berechnungszeit Cluster: 59
Berechnungszeit Distanz: 73
Gesamt:  195 ms

Für Landschaft02.jpg: 
Berechnungszeit KPs: 58
Berechnungszeit Cluster: 54
Berechnungszeit Distanz: 70
Gesamt:  182 ms

Für Landschaft02_bw.jpg: 
Berechnungszeit KPs: 78
Berechnungszeit Cluster: 51
Berechnungszeit Distanz: 67
Gesamt:  196 ms

Für Landschaft02_mir.jpg: 
Berechnungszeit KPs: 91
