Zeitstempel: 2020-09-23T14:35:59.556  ///  Zu vergleichendes Bild: Bike06
Distanz zwischen Bike06 und Bike04_bw => 18806.286908305297
Distanz zwischen Bike06 und Bike04_mir => 18946.177638285677
Distanz zwischen Bike06 und Bike04_rot => 7966.670576931848
Distanz zwischen Bike06 und Bike05 => 10680.1081191696
Distanz zwischen Bike06 und Bike05_bw => 11172.699804789365
Distanz zwischen Bike06 und Bike05_mir => 10504.618977677877
Distanz zwischen Bike06 und Bike05_rot => 1726.8068629987765
Distanz zwischen Bike06 und Bike06 => 0.0
Distanz zwischen Bike06 und Bike06_bw => 333.4609404134341
Distanz zwischen Bike06 und Bike06_mir => 68.57749224262469
Distanz zwischen Bike06 und Bike06_rot => 3542.048069311897
Distanz zwischen Bike06 und Bike07 => 3316.240729621821
Distanz zwischen Bike06 und Bike07_bw => 3133.8928491606744
Distanz zwischen Bike06 und Bike07_mir => 3351.7968372086143
Distanz zwischen Bike06 und Bike07_rot => 1959.997085434273
Distanz zwischen Bike06 und Bike08 => 30151.36882756433
Distanz zwischen Bike06 und Bike08_bw => 29863.303276983203
Distanz zwischen Bike06 und Bike08_mir => 17722.99209911977
Distanz zwischen Bike06 und Bike08_rot => 15348.302489823489
Distanz zwischen Bike06 und Bike09 => 3722.9945150768312
Distanz zwischen Bike06 und Bike09_bw => 3578.227792392869
Distanz zwischen Bike06 und Bike09_mir => 3700.4980517383765
Distanz zwischen Bike06 und Bike09_rot => 3278.6454700829313
Distanz zwischen Bike06 und Bike10 => 19787.322704863658
Distanz zwischen Bike06 und Bike10_bw => 20051.198282997917
Distanz zwischen Bike06 und Bike10_mir => 19812.31591682219
Distanz zwischen Bike06 und Bike10_rot => 6754.46632889158
Distanz zwischen Bike06 und Landschaft01 => 25236.53449890524
Distanz zwischen Bike06 und Landschaft01_bw => 25444.60169281875
Distanz zwischen Bike06 und Landschaft01_mir => 24978.145048607057
Distanz zwischen Bike06 und Landschaft01_rot => 26564.0043184519
Distanz zwischen Bike06 und Landschaft02 => 26491.710530260094
Distanz zwischen Bike06 und Landschaft02_bw => 26628.12080127964
Distanz zwischen Bike06 und Landschaft02_mir => 26031.075304015867
Distanz zwischen Bike06 und Landschaft02_rot => 27147.69182647693
Distanz zwischen Bike06 und Landschaft03 => 21495.65723685165
Distanz zwischen Bike06 und Landschaft03_bw => 21980.377598972787
Distanz zwischen Bike06 und Landschaft03_mir => 21444.075671230636
Distanz zwischen Bike06 und Landschaft03_rot => 23912.02830803044
Distanz zwischen Bike06 und Landschaft04 => 25066.49325518829
Distanz zwischen Bike06 und Landschaft04_bw => 24304.913257385066
Distanz zwischen Bike06 und Landschaft04_mir => 24848.2613725811
Distanz zwischen Bike06 und Landschaft04_rot => 26452.58719817091
Distanz zwischen Bike06 und Landschaft05 => 24080.186329964046
Distanz zwischen Bike06 und Landschaft05_bw => 23828.78547729596
Distanz zwischen Bike06 und Landschaft05_mir => 24234.308063764587
Distanz zwischen Bike06 und Landschaft05_rot => 25682.244958550236
Distanz zwischen Bike06 und Landschaft07 => 29856.416588019518
Distanz zwischen Bike06 und Landschaft07_bw => 30266.76153730226
Distanz zwischen Bike06 und Landschaft07_mir => 29580.044005324835
Distanz zwischen Bike06 und Landschaft07_rot => 29850.41838582242
Distanz zwischen Bike06 und Landschaft09 => 26686.947893727145
Distanz zwischen Bike06 und Landschaft09_bw => 27213.227092879184
Distanz zwischen Bike06 und Landschaft09_mir => 26416.743808580715
Distanz zwischen Bike06 und Landschaft09_rot => 29057.147033702364
Distanz zwischen Bike06 und Landschaft10 => 27586.694850726442
Distanz zwischen Bike06 und Landschaft10_bw => 27626.509856551085
Distanz zwischen Bike06 und Landschaft10_mir => 27449.554520065
Distanz zwischen Bike06 und Landschaft10_rot => 28462.338220517573
Distanz zwischen Bike06 und Mensch01 => 4740.129749211929
Distanz zwischen Bike06 und Mensch01_bw => 4696.455184806459
Distanz zwischen Bike06 und Mensch01_mir => 4731.876752355087
Distanz zwischen Bike06 und Mensch01_rot => 4265.488330802141
Distanz zwischen Bike06 und Mensch02 => 6744.6656386839695
Distanz zwischen Bike06 und Mensch02_bw => 6510.103867586579
Distanz zwischen Bike06 und Mensch02_mir => 6680.528700918163
Distanz zwischen Bike06 und Mensch02_rot => 10353.869403300765
Distanz zwischen Bike06 und Mensch03 => 21780.808156613883
Distanz zwischen Bike06 und Mensch03_bw => 22014.967732466404
Distanz zwischen Bike06 und Mensch03_mir => 21895.40122541647
Distanz zwischen Bike06 und Mensch03_rot => 22605.24755026215
Distanz zwischen Bike06 und Mensch04 => 1683.8840121643602
Distanz zwischen Bike06 und Mensch05 => 1609.627948199179
Distanz zwischen Bike06 und Mensch05_bw => 1756.0840324742082
Distanz zwischen Bike06 und Mensch05_mir => 1797.6224549547146
Distanz zwischen Bike06 und Mensch05_rot => 5039.620420726564
Distanz zwischen Bike06 und Mensch06 => 10355.075600219518
Distanz zwischen Bike06 und Mensch06_bw => 10514.027250410603
Distanz zwischen Bike06 und Mensch06_mir => 10318.279727521693
Distanz zwischen Bike06 und Mensch06_rot => 13691.4719484917
Distanz zwischen Bike06 und Mensch07 => 3377.5979450905547
Distanz zwischen Bike06 und Mensch07_bw => 3583.5268108421346
Distanz zwischen Bike06 und Mensch07_mir => 3450.5288908331854
Distanz zwischen Bike06 und Mensch07_rot => 6983.229233757395
Distanz zwischen Bike06 und Mensch08 => 13191.581858991083
Distanz zwischen Bike06 und Mensch08_bw => 13169.876926818344
Distanz zwischen Bike06 und Mensch08_mir => 13478.514151453724
Distanz zwischen Bike06 und Mensch08_rot => 16885.938076997663
Distanz zwischen Bike06 und Mensch09 => 5838.194555769006
Distanz zwischen Bike06 und Mensch09_bw => 6082.7496005799785
Distanz zwischen Bike06 und Mensch09_mir => 5758.767744852178
Distanz zwischen Bike06 und Mensch09_rot => 1658.6068833850823
Distanz zwischen Bike06 und Mensch10 => 6470.642868844317
Distanz zwischen Bike06 und Mensch10_bw => 6429.65273614987
Distanz zwischen Bike06 und Mensch10_mir => 6928.994839008856
Distanz zwischen Bike06 und Mensch10_rot => 11964.674645418643
Distanz zwischen Bike06 und Pferd01 => 1884.276339827817
Distanz zwischen Bike06 und Pferd01_bw => 1276.344649477789
Distanz zwischen Bike06 und Pferd01_mir => 1818.1721395117447
Distanz zwischen Bike06 und Pferd01_rot => 9490.92263006572
Distanz zwischen Bike06 und Pferd02 => 10283.216695746534
Distanz zwischen Bike06 und Pferd02_bw => 10522.717720318931
Distanz zwischen Bike06 und Pferd02_mir => 9904.129016505325
Distanz zwischen Bike06 und Pferd02_rot => 4165.136661601367
Distanz zwischen Bike06 und Pferd03 => 10549.069476453276
Distanz zwischen Bike06 und Pferd03_bw => 10205.234362500001
Distanz zwischen Bike06 und Pferd03_mir => 10582.936894378685
Distanz zwischen Bike06 und Pferd03_rot => 14002.813805000354
Distanz zwischen Bike06 und Pferd04 => 9089.800275848937
Distanz zwischen Bike06 und Pferd04_bw => 8377.825110816784
Distanz zwischen Bike06 und Pferd04_mir => 9108.282238463069
Distanz zwischen Bike06 und Pferd04_rot => 11391.502365951123
Distanz zwischen Bike06 und Pferd05 => 7801.851518495921
Distanz zwischen Bike06 und Pferd05_bw => 7356.340072511795
Distanz zwischen Bike06 und Pferd05_mir => 7734.957321273347
Distanz zwischen Bike06 und Pferd05_rot => 12403.095148733959
Distanz zwischen Bike06 und Pferd06 => 16572.169593859227
Distanz zwischen Bike06 und Pferd06_bw => 16154.973831381394
Distanz zwischen Bike06 und Pferd06_mir => 15864.712236311947
Distanz zwischen Bike06 und Pferd06_rot => 5394.9750260135825
Distanz zwischen Bike06 und Pferd07 => 14849.538880776638
Distanz zwischen Bike06 und Pferd07_bw => 14056.5571224835
Distanz zwischen Bike06 und Pferd07_mir => 14682.696721984988
Distanz zwischen Bike06 und Pferd07_rot => 1679.040377461063
Distanz zwischen Bike06 und Pferd08 => 2186.866820497041
Distanz zwischen Bike06 und Pferd08_bw => 1720.6547949504532
Distanz zwischen Bike06 und Pferd08_mir => 2213.8386518570533
Distanz zwischen Bike06 und Pferd08_rot => 9097.462326433008
Distanz zwischen Bike06 und Pferd09 => 6252.67527938285
Distanz zwischen Bike06 und Pferd09_bw => 6038.637842744925
Distanz zwischen Bike06 und Pferd09_mir => 6288.691897675246
Distanz zwischen Bike06 und Pferd09_rot => 8412.031203684577
Distanz zwischen Bike06 und Pferd10 => 3821.8347397375082
Distanz zwischen Bike06 und Pferd10_bw => 3743.0862240410693
Distanz zwischen Bike06 und Pferd10_mir => 3843.857618681897
Distanz zwischen Bike06 und Pferd10_rot => 6588.370865722506
Distanz zwischen Bike06 und Rad01 => 70797.66679096944
Distanz zwischen Bike06 und Rad01_bw => 70729.3914097668
Distanz zwischen Bike06 und Rad01_mir => 70790.87025957303
Distanz zwischen Bike06 und Rad01_rot => 60682.94949153006
Distanz zwischen Bike06 und Rad03 => 52319.54334661097
Distanz zwischen Bike06 und Rad03_bw => 51560.7103373598
Distanz zwischen Bike06 und Rad03_mir => 52327.82061927932
Distanz zwischen Bike06 und Rad03_rot => 43684.315912071586
Distanz zwischen Bike06 und Rad04 => 49525.521176567214
Distanz zwischen Bike06 und Rad04_bw => 49437.94374022656
Distanz zwischen Bike06 und Rad04_mir => 49528.052011482185
Distanz zwischen Bike06 und Rad04_rot => 41584.183044581216
Distanz zwischen Bike06 und Rad05 => 60292.78295254035
Distanz zwischen Bike06 und Rad06 => 79896.99953025904
Distanz zwischen Bike06 und Rad07 => 56051.79653333107
Distanz zwischen Bike06 und Rad07_bw => 55768.40766210541
Distanz zwischen Bike06 und Rad07_mir => 56049.52220496899
Distanz zwischen Bike06 und Rad07_rot => 48753.6300889666
Distanz zwischen Bike06 und Rad08 => 62579.561930243195
Distanz zwischen Bike06 und Rad08_bw => 63240.559512376094
Distanz zwischen Bike06 und Rad08_mir => 62577.69013329559
Distanz zwischen Bike06 und Rad08_rot => 55113.80039355309
Distanz zwischen Bike06 und Rad09 => 60335.73312288975
Distanz zwischen Bike06 und Rad09_bw => 59337.113936703914
Distanz zwischen Bike06 und Rad09_mir => 60336.17991169365
Distanz zwischen Bike06 und Rad09_rot => 52407.05949126821
Distanz zwischen Bike06 und Rad10 => 15896.413046685808
Distanz zwischen Bike06 und Rad10_bw => 14912.742918482134
Distanz zwischen Bike06 und Rad10_mir => 15783.17874293667
Distanz zwischen Bike06 und Rad10_rot => 11216.188943520243
Distanz zwischen Bike06 und Schaf01 => 23308.00346433756
Distanz zwischen Bike06 und Schaf01_bw => 22953.076004680486
Distanz zwischen Bike06 und Schaf01_mir => 23483.71007590274
Distanz zwischen Bike06 und Schaf01_rot => 15091.454374208839
Distanz zwischen Bike06 und Schaf02 => 2242.297035093565
Distanz zwischen Bike06 und Schaf03 => 5570.830901229871
Distanz zwischen Bike06 und Schaf03_bw => 6295.078129797094
Distanz zwischen Bike06 und Schaf03_mir => 5588.739183147687
Distanz zwischen Bike06 und Schaf03_rot => 7027.462183826396
Distanz zwischen Bike06 und Schaf04 => 8864.812511604347
Distanz zwischen Bike06 und Schaf04_bw => 9652.441329276358
Distanz zwischen Bike06 und Schaf04_mir => 8718.336981896464
Distanz zwischen Bike06 und Schaf04_rot => 9841.484259132487
Distanz zwischen Bike06 und Schaf06 => 1426.3126661791737
Distanz zwischen Bike06 und Schaf06_bw => 722.58971219088
Distanz zwischen Bike06 und Schaf06_mir => 1428.5307032785358
Distanz zwischen Bike06 und Schaf06_rot => 890.1284959720472
Distanz zwischen Bike06 und Schaf07 => 3123.308866099541
Distanz zwischen Bike06 und Schaf07_bw => 2389.4704370684376
Distanz zwischen Bike06 und Schaf07_mir => 3134.076838579792
Distanz zwischen Bike06 und Schaf07_rot => 1591.7678858339639
Distanz zwischen Bike06 und Schaf10 => 16175.179226998087
Distanz zwischen Bike06 und Schaf10_bw => 15108.359591890252
Distanz zwischen Bike06 und Schaf10_mir => 16108.782230793353
Distanz zwischen Bike06 und Schaf10_rot => 12284.983322547083
___________________________________________________________________________________


Execution Time: 411 s
Score (Image): 5

Score (Schwarz-wei�): 8
Score (Rotiert 90 Grad): 0
Score (Gespiegelt): 9
___________________________________________________________________________________

Performance: 

Für Auto01.png: 
Berechnungszeit KPs: 373
Berechnungszeit Cluster: 3937
Berechnungszeit Distanz: 144
Gesamt:  4454 ms

Für Auto01_bw.png: 
Berechnungszeit KPs: 378
Berechnungszeit Cluster: 3700
Berechnungszeit Distanz: 336
Gesamt:  4414 ms

Für Auto01_mir.png: 
Berechnungszeit KPs: 399
Berechnungszeit Cluster: 3685
Berechnungszeit Distanz: 60
Gesamt:  4144 ms

Für Auto01_rot.png: 
Berechnungszeit KPs: 303
Berechnungszeit Cluster: 3875
Berechnungszeit Distanz: 233
Gesamt:  4411 ms

Für Auto02.png: 
Berechnungszeit KPs: 290
Berechnungszeit Cluster: 2946
Berechnungszeit Distanz: 265
Gesamt:  3501 ms

Für Auto02_bw.png: 
Berechnungszeit KPs: 308
Berechnungszeit Cluster: 2758
Berechnungszeit Distanz: 270
Gesamt:  3336 ms

Für Auto02_mir.png: 
Berechnungszeit KPs: 292
Berechnungszeit Cluster: 2524
Berechnungszeit Distanz: 265
Gesamt:  3081 ms

Für Auto02_rot.png: 
Berechnungszeit KPs: 275
Berechnungszeit Cluster: 2114
Berechnungszeit Distanz: 293
Gesamt:  2682 ms

Für Auto03.png: 
Berechnungszeit KPs: 191
Berechnungszeit Cluster: 698
Berechnungszeit Distanz: 271
Gesamt:  1160 ms

Für Auto03_bw.png: 
Berechnungszeit KPs: 191
Berechnungszeit Cluster: 734
Berechnungszeit Distanz: 142
Gesamt:  1067 ms

Für Auto03_mir.png: 
Berechnungszeit KPs: 195
Berechnungszeit Cluster: 702
Berechnungszeit Distanz: 141
Gesamt:  1038 ms

Für Auto03_rot.png: 
Berechnungszeit KPs: 189
Berechnungszeit Cluster: 574
Berechnungszeit Distanz: 161
Gesamt:  924 ms

Für Auto04.png: 
Berechnungszeit KPs: 231
Berechnungszeit Cluster: 1558
Berechnungszeit Distanz: 161
Gesamt:  1950 ms

Für Auto04_bw.png: 
Berechnungszeit KPs: 233
Berechnungszeit Cluster: 1231
Berechnungszeit Distanz: 173
Gesamt:  1637 ms

Für Auto04_mir.png: 
Berechnungszeit KPs: 233
Berechnungszeit Cluster: 1352
Berechnungszeit Distanz: 156
Gesamt:  1741 ms

Für Auto04_rot.png: 
Berechnungszeit KPs: 224
Berechnungszeit Cluster: 954
Berechnungszeit Distanz: 173
Gesamt:  1351 ms

Für Auto05.png: 
Berechnungszeit KPs: 290
Berechnungszeit Cluster: 3031
Berechnungszeit Distanz: 142
Gesamt:  3463 ms

Für Auto05_bw.png: 
Berechnungszeit KPs: 297
Berechnungszeit Cluster: 3106
Berechnungszeit Distanz: 137
Gesamt:  3540 ms

Für Auto05_mir.png: 
Berechnungszeit KPs: 293
Berechnungszeit Cluster: 3009
Berechnungszeit Distanz: 157
Gesamt:  3459 ms

Für Auto05_rot.png: 
Berechnungszeit KPs: 281
Berechnungszeit Cluster: 3004
Berechnungszeit Distanz: 133
Gesamt:  3418 ms

Für Auto06.png: 
Berechnungszeit KPs: 315
Berechnungszeit Cluster: 3511
Berechnungszeit Distanz: 151
Gesamt:  3977 ms

Für Auto06_bw.png: 
Berechnungszeit KPs: 374
Berechnungszeit Cluster: 2959
Berechnungszeit Distanz: 164
Gesamt:  3497 ms

Für Auto06_mir.png: 
Berechnungszeit KPs: 420
Berechnungszeit Cluster: 3103
Berechnungszeit Distanz: 152
Gesamt:  3675 ms

Für Auto06_rot.png: 
Berechnungszeit KPs: 294
Berechnungszeit Cluster: 2499
Berechnungszeit Distanz: 152
Gesamt:  2945 ms

Für Auto07.png: 
Berechnungszeit KPs: 407
Berechnungszeit Cluster: 1799
Berechnungszeit Distanz: 175
Gesamt:  2381 ms

Für Auto08.png: 
Berechnungszeit KPs: 253
Berechnungszeit Cluster: 1622
Berechnungszeit Distanz: 162
Gesamt:  2037 ms

Für Auto08_bw.png: 
Berechnungszeit KPs: 339
Berechnungszeit Cluster: 1505
Berechnungszeit Distanz: 141
Gesamt:  1985 ms

Für Auto08_mir.png: 
Berechnungszeit KPs: 313
Berechnungszeit Cluster: 1527
Berechnungszeit Distanz: 81
Gesamt:  1921 ms

Für Auto08_rot.png: 
Berechnungszeit KPs: 243
Berechnungszeit Cluster: 1232
Berechnungszeit Distanz: 91
Gesamt:  1566 ms

Für Auto09.png: 
Berechnungszeit KPs: 227
Berechnungszeit Cluster: 1584
Berechnungszeit Distanz: 94
Gesamt:  1905 ms

Für Auto09_bw.png: 
Berechnungszeit KPs: 230
Berechnungszeit Cluster: 1447
Berechnungszeit Distanz: 79
Gesamt:  1756 ms

Für Auto09_mir.png: 
Berechnungszeit KPs: 233
Berechnungszeit Cluster: 1416
Berechnungszeit Distanz: 91
Gesamt:  1740 ms

Für Auto09_rot.png: 
Berechnungszeit KPs: 213
Berechnungszeit Cluster: 1254
Berechnungszeit Distanz: 90
Gesamt:  1557 ms

Für Auto10.png: 
Berechnungszeit KPs: 266
Berechnungszeit Cluster: 2528
Berechnungszeit Distanz: 81
Gesamt:  2875 ms

Für Auto10_bw.png: 
Berechnungszeit KPs: 261
Berechnungszeit Cluster: 2480
Berechnungszeit Distanz: 81
Gesamt:  2822 ms

Für Auto10_mir.png: 
Berechnungszeit KPs: 265
Berechnungszeit Cluster: 2266
Berechnungszeit Distanz: 84
Gesamt:  2615 ms

Für Auto10_rot.png: 
Berechnungszeit KPs: 251
Berechnungszeit Cluster: 1870
Berechnungszeit Distanz: 99
Gesamt:  2220 ms

Für Bike01.png: 
Berechnungszeit KPs: 119
Berechnungszeit Cluster: 413
Berechnungszeit Distanz: 83
Gesamt:  615 ms

Für Bike01_bw.png: 
Berechnungszeit KPs: 115
Berechnungszeit Cluster: 391
Berechnungszeit Distanz: 80
Gesamt:  586 ms

Für Bike01_mir.png: 
Berechnungszeit KPs: 111
Berechnungszeit Cluster: 364
Berechnungszeit Distanz: 91
Gesamt:  566 ms

Für Bike01_rot.png: 
Berechnungszeit KPs: 108
Berechnungszeit Cluster: 236
Berechnungszeit Distanz: 81
Gesamt:  425 ms

Für Bike02.png: 
Berechnungszeit KPs: 193
Berechnungszeit Cluster: 2484
Berechnungszeit Distanz: 85
Gesamt:  2762 ms

Für Bike02_bw.png: 
Berechnungszeit KPs: 206
Berechnungszeit Cluster: 3104
Berechnungszeit Distanz: 70
Gesamt:  3380 ms

Für Bike02_mir.png: 
Berechnungszeit KPs: 262
Berechnungszeit Cluster: 2339
Berechnungszeit Distanz: 81
Gesamt:  2682 ms

Für Bike02_rot.png: 
Berechnungszeit KPs: 192
Berechnungszeit Cluster: 1438
Berechnungszeit Distanz: 81
Gesamt:  1711 ms

Für Bike03.png: 
Berechnungszeit KPs: 139
Berechnungszeit Cluster: 637
Berechnungszeit Distanz: 81
Gesamt:  857 ms

Für Bike03_bw.png: 
Berechnungszeit KPs: 126
Berechnungszeit Cluster: 666
Berechnungszeit Distanz: 70
Gesamt:  862 ms

Für Bike03_mir.png: 
Berechnungszeit KPs: 160
Berechnungszeit Cluster: 702
Berechnungszeit Distanz: 79
Gesamt:  941 ms

Für Bike03_rot.png: 
Berechnungszeit KPs: 175
Berechnungszeit Cluster: 441
Berechnungszeit Distanz: 78
Gesamt:  694 ms

Für Bike04.png: 
Berechnungszeit KPs: 240
Berechnungszeit Cluster: 1833
Berechnungszeit Distanz: 91
Gesamt:  2164 ms

Für Bike04_bw.png: 
Berechnungszeit KPs: 193
Berechnungszeit Cluster: 1708
Berechnungszeit Distanz: 89
Gesamt:  1990 ms

Für Bike04_mir.png: 
Berechnungszeit KPs: 190
Berechnungszeit Cluster: 1719
Berechnungszeit Distanz: 72
Gesamt:  1981 ms

Für Bike04_rot.png: 
Berechnungszeit KPs: 274
Berechnungszeit Cluster: 1141
Berechnungszeit Distanz: 89
Gesamt:  1504 ms

Für Bike05.png: 
Berechnungszeit KPs: 305
Berechnungszeit Cluster: 1322
Berechnungszeit Distanz: 81
Gesamt:  1708 ms

Für Bike05_bw.png: 
Berechnungszeit KPs: 335
Berechnungszeit Cluster: 1333
Berechnungszeit Distanz: 95
Gesamt:  1763 ms

Für Bike05_mir.png: 
Berechnungszeit KPs: 230
Berechnungszeit Cluster: 1480
Berechnungszeit Distanz: 80
Gesamt:  1790 ms

Für Bike05_rot.png: 
Berechnungszeit KPs: 216
Berechnungszeit Cluster: 811
Berechnungszeit Distanz: 71
Gesamt:  1098 ms

Für Bike06.png: 
Berechnungszeit KPs: 191
Berechnungszeit Cluster: 746
Berechnungszeit Distanz: 81
Gesamt:  1018 ms

Für Bike06_bw.png: 
Berechnungszeit KPs: 199
Berechnungszeit Cluster: 722
Berechnungszeit Distanz: 71
Gesamt:  992 ms

Für Bike06_mir.png: 
Berechnungszeit KPs: 200
Berechnungszeit Cluster: 788
Berechnungszeit Distanz: 81
Gesamt:  1069 ms

Für Bike06_rot.png: 
Berechnungszeit KPs: 201
Berechnungszeit Cluster: 579
Berechnungszeit Distanz: 88
Gesamt:  868 ms

Für Bike07.png: 
Berechnungszeit KPs: 268
Berechnungszeit Cluster: 887
Berechnungszeit Distanz: 76
Gesamt:  1231 ms

Für Bike07_bw.png: 
Berechnungszeit KPs: 214
Berechnungszeit Cluster: 913
Berechnungszeit Distanz: 80
Gesamt:  1207 ms

Für Bike07_mir.png: 
Berechnungszeit KPs: 265
Berechnungszeit Cluster: 875
Berechnungszeit Distanz: 81
Gesamt:  1221 ms

Für Bike07_rot.png: 
Berechnungszeit KPs: 200
Berechnungszeit Cluster: 659
Berechnungszeit Distanz: 71
Gesamt:  930 ms

Für Bike08.png: 
Berechnungszeit KPs: 331
Berechnungszeit Cluster: 2888
Berechnungszeit Distanz: 68
Gesamt:  3287 ms

Für Bike08_bw.png: 
Berechnungszeit KPs: 289
Berechnungszeit Cluster: 2621
Berechnungszeit Distanz: 61
Gesamt:  2971 ms

Für Bike08_mir.png: 
Berechnungszeit KPs: 292
Berechnungszeit Cluster: 1892
Berechnungszeit Distanz: 71
Gesamt:  2255 ms

Für Bike08_rot.png: 
Berechnungszeit KPs: 399
Berechnungszeit Cluster: 1597
Berechnungszeit Distanz: 72
Gesamt:  2068 ms

Für Bike09.png: 
Berechnungszeit KPs: 280
Berechnungszeit Cluster: 896
Berechnungszeit Distanz: 81
Gesamt:  1257 ms

Für Bike09_bw.png: 
Berechnungszeit KPs: 203
Berechnungszeit Cluster: 890
Berechnungszeit Distanz: 73
Gesamt:  1166 ms

Für Bike09_mir.png: 
Berechnungszeit KPs: 205
Berechnungszeit Cluster: 942
Berechnungszeit Distanz: 81
Gesamt:  1228 ms

Für Bike09_rot.png: 
Berechnungszeit KPs: 190
Berechnungszeit Cluster: 636
Berechnungszeit Distanz: 71
Gesamt:  897 ms

Für Bike10.png: 
Berechnungszeit KPs: 272
Berechnungszeit Cluster: 1767
Berechnungszeit Distanz: 81
Gesamt:  2120 ms

Für Bike10_bw.png: 
Berechnungszeit KPs: 257
Berechnungszeit Cluster: 1696
Berechnungszeit Distanz: 92
Gesamt:  2045 ms

Für Bike10_mir.png: 
Berechnungszeit KPs: 260
Berechnungszeit Cluster: 2340
Berechnungszeit Distanz: 77
Gesamt:  2677 ms

Für Bike10_rot.png: 
Berechnungszeit KPs: 236
Berechnungszeit Cluster: 1045
Berechnungszeit Distanz: 91
Gesamt:  1372 ms

Für Landschaft01.jpg: 
Berechnungszeit KPs: 62
Berechnungszeit Cluster: 67
Berechnungszeit Distanz: 71
Gesamt:  200 ms

Für Landschaft01_bw.jpg: 
Berechnungszeit KPs: 60
Berechnungszeit Cluster: 71
Berechnungszeit Distanz: 69
Gesamt:  200 ms

Für Landschaft01_mir.jpg: 
Berechnungszeit KPs: 70
Berechnungszeit Cluster: 82
Berechnungszeit Distanz: 62
Gesamt:  214 ms

Für Landschaft01_rot.jpg: 
Berechnungszeit KPs: 63
Berechnungszeit Cluster: 59
Berechnungszeit Distanz: 73
Gesamt:  195 ms

Für Landschaft02.jpg: 
Berechnungszeit KPs: 58
Berechnungszeit Cluster: 54
Berechnungszeit Distanz: 70
Gesamt:  182 ms

Für Landschaft02_bw.jpg: 
Berechnungszeit KPs: 78
Berechnungszeit Cluster: 51
Berechnungszeit Distanz: 67
Gesamt:  196 ms

Für Landschaft02_mir.jpg: 
