Zeitstempel: 2020-09-23T14:15:07.351  ///  Zu vergleichendes Bild: Bike03
Distanz zwischen Bike03 und Bike04_bw => 21503.72545154749
Distanz zwischen Bike03 und Bike04_mir => 21638.388479397403
Distanz zwischen Bike03 und Bike04_rot => 10310.801716901196
Distanz zwischen Bike03 und Bike05 => 13277.09905342974
Distanz zwischen Bike03 und Bike05_bw => 13798.779662148194
Distanz zwischen Bike03 und Bike05_mir => 13083.845415634187
Distanz zwischen Bike03 und Bike05_rot => 4021.2856417820976
Distanz zwischen Bike03 und Bike06 => 2374.003478856449
Distanz zwischen Bike03 und Bike06_bw => 2112.294925552172
Distanz zwischen Bike03 und Bike06_mir => 2390.522560962948
Distanz zwischen Bike03 und Bike06_rot => 1711.386140139517
Distanz zwischen Bike03 und Bike07 => 5615.195739907324
Distanz zwischen Bike03 und Bike07_bw => 5447.6277497390965
Distanz zwischen Bike03 und Bike07_mir => 5667.118861861074
Distanz zwischen Bike03 und Bike07_rot => 662.1958945187714
Distanz zwischen Bike03 und Bike08 => 32744.00780537618
Distanz zwischen Bike03 und Bike08_bw => 32436.4606661814
Distanz zwischen Bike03 und Bike08_mir => 19964.772362528653
Distanz zwischen Bike03 und Bike08_rot => 17645.7542522094
Distanz zwischen Bike03 und Bike09 => 5964.213655442407
Distanz zwischen Bike03 und Bike09_bw => 5833.059881963995
Distanz zwischen Bike03 und Bike09_mir => 5946.227905399519
Distanz zwischen Bike03 und Bike09_rot => 1329.9569161659383
Distanz zwischen Bike03 und Bike10 => 22104.736210280338
Distanz zwischen Bike03 und Bike10_bw => 22362.983099064757
Distanz zwischen Bike03 und Bike10_mir => 22127.552954053222
Distanz zwischen Bike03 und Bike10_rot => 8945.824857587953
Distanz zwischen Bike03 und Landschaft01 => 23360.578560195725
Distanz zwischen Bike03 und Landschaft01_bw => 23557.95406117428
Distanz zwischen Bike03 und Landschaft01_mir => 23102.04627379517
Distanz zwischen Bike03 und Landschaft01_rot => 24692.327456473853
Distanz zwischen Bike03 und Landschaft02 => 25251.39326406241
Distanz zwischen Bike03 und Landschaft02_bw => 25363.615029888315
Distanz zwischen Bike03 und Landschaft02_mir => 24833.300722561667
Distanz zwischen Bike03 und Landschaft02_rot => 25928.31736776977
Distanz zwischen Bike03 und Landschaft03 => 19611.687013267525
Distanz zwischen Bike03 und Landschaft03_bw => 20093.788998421896
Distanz zwischen Bike03 und Landschaft03_mir => 19705.09597120993
Distanz zwischen Bike03 und Landschaft03_rot => 22276.85287795545
Distanz zwischen Bike03 und Landschaft04 => 22990.576732996276
Distanz zwischen Bike03 und Landschaft04_bw => 22275.49297541133
Distanz zwischen Bike03 und Landschaft04_mir => 22775.682729743865
Distanz zwischen Bike03 und Landschaft04_rot => 24433.87677275872
Distanz zwischen Bike03 und Landschaft05 => 22697.80064935191
Distanz zwischen Bike03 und Landschaft05_bw => 22423.487590193974
Distanz zwischen Bike03 und Landschaft05_mir => 22766.6729564498
Distanz zwischen Bike03 und Landschaft05_rot => 24328.947706343628
Distanz zwischen Bike03 und Landschaft07 => 27945.86723525925
Distanz zwischen Bike03 und Landschaft07_bw => 28328.44376408533
Distanz zwischen Bike03 und Landschaft07_mir => 27700.608769325332
Distanz zwischen Bike03 und Landschaft07_rot => 28038.728321909497
Distanz zwischen Bike03 und Landschaft09 => 25454.088578178893
Distanz zwischen Bike03 und Landschaft09_bw => 25983.4206200855
Distanz zwischen Bike03 und Landschaft09_mir => 25194.90468140294
Distanz zwischen Bike03 und Landschaft09_rot => 27844.890451519277
Distanz zwischen Bike03 und Landschaft10 => 26349.426887107336
Distanz zwischen Bike03 und Landschaft10_bw => 26360.1332342013
Distanz zwischen Bike03 und Landschaft10_mir => 26237.904256693924
Distanz zwischen Bike03 und Landschaft10_rot => 27243.29039468266
Distanz zwischen Bike03 und Mensch01 => 7124.257883111539
Distanz zwischen Bike03 und Mensch01_bw => 7080.356095997662
Distanz zwischen Bike03 und Mensch01_mir => 7119.424436910012
Distanz zwischen Bike03 und Mensch01_rot => 2490.2229532449983
Distanz zwischen Bike03 und Mensch02 => 4978.341226268758
Distanz zwischen Bike03 und Mensch02_bw => 4754.527337140681
Distanz zwischen Bike03 und Mensch02_mir => 4937.465798591074
Distanz zwischen Bike03 und Mensch02_rot => 8672.18936409608
Distanz zwischen Bike03 und Mensch03 => 20211.2458960643
Distanz zwischen Bike03 und Mensch03_bw => 20356.18268984374
Distanz zwischen Bike03 und Mensch03_mir => 20531.5277249476
Distanz zwischen Bike03 und Mensch03_rot => 20947.15895095337
Distanz zwischen Bike03 und Mensch04 => 3881.821433939116
Distanz zwischen Bike03 und Mensch05 => 1531.5511052619927
Distanz zwischen Bike03 und Mensch05_bw => 1401.4788144347176
Distanz zwischen Bike03 und Mensch05_mir => 1349.1485695924212
Distanz zwischen Bike03 und Mensch05_rot => 3255.580103777325
Distanz zwischen Bike03 und Mensch06 => 8301.863620406843
Distanz zwischen Bike03 und Mensch06_bw => 8463.477130715492
Distanz zwischen Bike03 und Mensch06_mir => 8268.08595348639
Distanz zwischen Bike03 und Mensch06_rot => 11682.700335195826
Distanz zwischen Bike03 und Mensch07 => 1600.3744567921026
Distanz zwischen Bike03 und Mensch07_bw => 1799.687321964405
Distanz zwischen Bike03 und Mensch07_mir => 1691.9950663574716
Distanz zwischen Bike03 und Mensch07_rot => 5254.047674207337
Distanz zwischen Bike03 und Mensch08 => 11621.813253093882
Distanz zwischen Bike03 und Mensch08_bw => 11593.053915174383
Distanz zwischen Bike03 und Mensch08_mir => 11891.97588402599
Distanz zwischen Bike03 und Mensch08_rot => 15381.877339703868
Distanz zwischen Bike03 und Mensch09 => 8161.95180993907
Distanz zwischen Bike03 und Mensch09_bw => 8430.345955461336
Distanz zwischen Bike03 und Mensch09_mir => 8095.010693438087
Distanz zwischen Bike03 und Mensch09_rot => 1130.6641849397672
Distanz zwischen Bike03 und Mensch10 => 4159.683192464491
Distanz zwischen Bike03 und Mensch10_bw => 4130.040164824653
Distanz zwischen Bike03 und Mensch10_mir => 4620.615984528443
Distanz zwischen Bike03 und Mensch10_rot => 9728.67989775016
Distanz zwischen Bike03 und Pferd01 => 845.4015051730239
Distanz zwischen Bike03 und Pferd01_bw => 1494.4153246121828
Distanz zwischen Bike03 und Pferd01_mir => 901.0556757238832
Distanz zwischen Bike03 und Pferd01_rot => 7811.306402858358
Distanz zwischen Bike03 und Pferd02 => 12634.041954869359
Distanz zwischen Bike03 und Pferd02_bw => 12871.941629158946
Distanz zwischen Bike03 und Pferd02_mir => 12241.944021256211
Distanz zwischen Bike03 und Pferd02_rot => 6485.955425582899
Distanz zwischen Bike03 und Pferd03 => 8538.549235307553
Distanz zwischen Bike03 und Pferd03_bw => 8134.896483340285
Distanz zwischen Bike03 und Pferd03_mir => 8566.444899495751
Distanz zwischen Bike03 und Pferd03_rot => 11974.82668646036
Distanz zwischen Bike03 und Pferd04 => 7269.3834734884795
Distanz zwischen Bike03 und Pferd04_bw => 6531.331519996341
Distanz zwischen Bike03 und Pferd04_mir => 7277.094270583665
Distanz zwischen Bike03 und Pferd04_rot => 9526.619135011257
Distanz zwischen Bike03 und Pferd05 => 5742.645620497755
Distanz zwischen Bike03 und Pferd05_bw => 5288.034132874242
Distanz zwischen Bike03 und Pferd05_mir => 5673.453408154431
Distanz zwischen Bike03 und Pferd05_rot => 10377.732998703266
Distanz zwischen Bike03 und Pferd06 => 19127.13938069351
Distanz zwischen Bike03 und Pferd06_bw => 18698.36492593668
Distanz zwischen Bike03 und Pferd06_mir => 18387.21465249067
Distanz zwischen Bike03 und Pferd06_rot => 7621.532906537907
Distanz zwischen Bike03 und Pferd07 => 17405.446089075413
Distanz zwischen Bike03 und Pferd07_bw => 16580.585685354934
Distanz zwischen Bike03 und Pferd07_mir => 17229.69334679416
Distanz zwischen Bike03 und Pferd07_rot => 1100.3679898164307
Distanz zwischen Bike03 und Pferd08 => 509.9537151299114
Distanz zwischen Bike03 und Pferd08_bw => 999.7647158861735
Distanz zwischen Bike03 und Pferd08_mir => 486.45823294574785
Distanz zwischen Bike03 und Pferd08_rot => 7308.955748091969
Distanz zwischen Bike03 und Pferd09 => 4235.009069765013
Distanz zwischen Bike03 und Pferd09_bw => 4006.478651629776
Distanz zwischen Bike03 und Pferd09_mir => 4249.0776352800185
Distanz zwischen Bike03 und Pferd09_rot => 6381.342542707201
Distanz zwischen Bike03 und Pferd10 => 1731.427346264706
Distanz zwischen Bike03 und Pferd10_bw => 1667.6092479746035
Distanz zwischen Bike03 und Pferd10_mir => 1771.068992194113
Distanz zwischen Bike03 und Pferd10_rot => 4677.9889291233585
Distanz zwischen Bike03 und Rad01 => 73534.29896790613
Distanz zwischen Bike03 und Rad01_bw => 73467.77000728213
Distanz zwischen Bike03 und Rad01_mir => 73527.12605658684
Distanz zwischen Bike03 und Rad01_rot => 63312.452392660416
Distanz zwischen Bike03 und Rad03 => 54777.47471898944
Distanz zwischen Bike03 und Rad03_bw => 54005.021590610835
Distanz zwischen Bike03 und Rad03_mir => 54777.16922063719
Distanz zwischen Bike03 und Rad03_rot => 46062.85016832188
Distanz zwischen Bike03 und Rad04 => 52012.37498059667
Distanz zwischen Bike03 und Rad04_bw => 51924.20624357828
Distanz zwischen Bike03 und Rad04_mir => 52007.09099228148
Distanz zwischen Bike03 und Rad04_rot => 44008.50869088222
Distanz zwischen Bike03 und Rad05 => 62911.79310132169
Distanz zwischen Bike03 und Rad06 => 82727.13009174397
Distanz zwischen Bike03 und Rad07 => 58562.72583216584
Distanz zwischen Bike03 und Rad07_bw => 58388.34385768202
Distanz zwischen Bike03 und Rad07_mir => 58541.1916053806
Distanz zwischen Bike03 und Rad07_rot => 51358.62419183718
Distanz zwischen Bike03 und Rad08 => 65343.0654596826
Distanz zwischen Bike03 und Rad08_bw => 66016.90719866853
Distanz zwischen Bike03 und Rad08_mir => 65341.2143646703
Distanz zwischen Bike03 und Rad08_rot => 57829.165633205084
Distanz zwischen Bike03 und Rad09 => 63172.413846072355
Distanz zwischen Bike03 und Rad09_bw => 62162.38030529963
Distanz zwischen Bike03 und Rad09_mir => 63180.42002480969
Distanz zwischen Bike03 und Rad09_rot => 55175.51167124131
Distanz zwischen Bike03 und Rad10 => 18182.987784808996
Distanz zwischen Bike03 und Rad10_bw => 17165.61414275721
Distanz zwischen Bike03 und Rad10_mir => 18067.14144013371
Distanz zwischen Bike03 und Rad10_rot => 13450.089536150126
Distanz zwischen Bike03 und Schaf01 => 26000.40684983159
Distanz zwischen Bike03 und Schaf01_bw => 25566.020474034143
Distanz zwischen Bike03 und Schaf01_mir => 25755.059918208284
Distanz zwischen Bike03 und Schaf01_rot => 17714.682475744165
Distanz zwischen Bike03 und Schaf02 => 4395.680898469736
Distanz zwischen Bike03 und Schaf03 => 3553.158199161863
Distanz zwischen Bike03 und Schaf03_bw => 4311.257747987812
Distanz zwischen Bike03 und Schaf03_mir => 3564.229082846572
Distanz zwischen Bike03 und Schaf03_rot => 5055.425112850733
Distanz zwischen Bike03 und Schaf04 => 7039.693414051543
Distanz zwischen Bike03 und Schaf04_bw => 7836.135468139315
Distanz zwischen Bike03 und Schaf04_mir => 6928.758756750663
Distanz zwischen Bike03 und Schaf04_rot => 8027.381785074624
Distanz zwischen Bike03 und Schaf06 => 3550.6662891757014
Distanz zwischen Bike03 und Schaf06_bw => 2532.077058722091
Distanz zwischen Bike03 und Schaf06_mir => 3552.556057993909
Distanz zwischen Bike03 und Schaf06_rot => 2318.3686494434705
Distanz zwischen Bike03 und Schaf07 => 5288.835525092989
Distanz zwischen Bike03 und Schaf07_bw => 4537.351615219753
Distanz zwischen Bike03 und Schaf07_mir => 5298.139688602023
Distanz zwischen Bike03 und Schaf07_rot => 3711.1689639822876
Distanz zwischen Bike03 und Schaf10 => 18875.137886242042
Distanz zwischen Bike03 und Schaf10_bw => 17781.998821237783
Distanz zwischen Bike03 und Schaf10_mir => 18806.364237056507
Distanz zwischen Bike03 und Schaf10_rot => 14869.89565914979
___________________________________________________________________________________


Execution Time: 416 s
Score (Image): 6

Score (Schwarz-wei�): 8
Score (Rotiert 90 Grad): 0
Score (Gespiegelt): 9
___________________________________________________________________________________

Performance: 

Für Auto01.png: 
Berechnungszeit KPs: 373
Berechnungszeit Cluster: 3937
Berechnungszeit Distanz: 144
Gesamt:  4454 ms

Für Auto01_bw.png: 
Berechnungszeit KPs: 378
Berechnungszeit Cluster: 3700
Berechnungszeit Distanz: 336
Gesamt:  4414 ms

Für Auto01_mir.png: 
Berechnungszeit KPs: 399
Berechnungszeit Cluster: 3685
Berechnungszeit Distanz: 60
Gesamt:  4144 ms

Für Auto01_rot.png: 
Berechnungszeit KPs: 303
Berechnungszeit Cluster: 3875
Berechnungszeit Distanz: 233
Gesamt:  4411 ms

Für Auto02.png: 
Berechnungszeit KPs: 290
Berechnungszeit Cluster: 2946
Berechnungszeit Distanz: 265
Gesamt:  3501 ms

Für Auto02_bw.png: 
Berechnungszeit KPs: 308
Berechnungszeit Cluster: 2758
Berechnungszeit Distanz: 270
Gesamt:  3336 ms

Für Auto02_mir.png: 
Berechnungszeit KPs: 292
Berechnungszeit Cluster: 2524
Berechnungszeit Distanz: 265
Gesamt:  3081 ms

Für Auto02_rot.png: 
Berechnungszeit KPs: 275
Berechnungszeit Cluster: 2114
Berechnungszeit Distanz: 293
Gesamt:  2682 ms

Für Auto03.png: 
Berechnungszeit KPs: 191
Berechnungszeit Cluster: 698
Berechnungszeit Distanz: 271
Gesamt:  1160 ms

Für Auto03_bw.png: 
Berechnungszeit KPs: 191
Berechnungszeit Cluster: 734
Berechnungszeit Distanz: 142
Gesamt:  1067 ms

Für Auto03_mir.png: 
Berechnungszeit KPs: 195
Berechnungszeit Cluster: 702
Berechnungszeit Distanz: 141
Gesamt:  1038 ms

Für Auto03_rot.png: 
Berechnungszeit KPs: 189
Berechnungszeit Cluster: 574
Berechnungszeit Distanz: 161
Gesamt:  924 ms

Für Auto04.png: 
Berechnungszeit KPs: 231
Berechnungszeit Cluster: 1558
Berechnungszeit Distanz: 161
Gesamt:  1950 ms

Für Auto04_bw.png: 
Berechnungszeit KPs: 233
Berechnungszeit Cluster: 1231
Berechnungszeit Distanz: 173
Gesamt:  1637 ms

Für Auto04_mir.png: 
Berechnungszeit KPs: 233
Berechnungszeit Cluster: 1352
Berechnungszeit Distanz: 156
Gesamt:  1741 ms

Für Auto04_rot.png: 
Berechnungszeit KPs: 224
Berechnungszeit Cluster: 954
Berechnungszeit Distanz: 173
Gesamt:  1351 ms

Für Auto05.png: 
Berechnungszeit KPs: 290
Berechnungszeit Cluster: 3031
Berechnungszeit Distanz: 142
Gesamt:  3463 ms

Für Auto05_bw.png: 
Berechnungszeit KPs: 297
Berechnungszeit Cluster: 3106
Berechnungszeit Distanz: 137
Gesamt:  3540 ms

Für Auto05_mir.png: 
Berechnungszeit KPs: 293
Berechnungszeit Cluster: 3009
Berechnungszeit Distanz: 157
Gesamt:  3459 ms

Für Auto05_rot.png: 
Berechnungszeit KPs: 281
Berechnungszeit Cluster: 3004
Berechnungszeit Distanz: 133
Gesamt:  3418 ms

Für Auto06.png: 
Berechnungszeit KPs: 315
Berechnungszeit Cluster: 3511
Berechnungszeit Distanz: 151
Gesamt:  3977 ms

Für Auto06_bw.png: 
Berechnungszeit KPs: 374
Berechnungszeit Cluster: 2959
Berechnungszeit Distanz: 164
Gesamt:  3497 ms

Für Auto06_mir.png: 
Berechnungszeit KPs: 420
Berechnungszeit Cluster: 3103
Berechnungszeit Distanz: 152
Gesamt:  3675 ms

Für Auto06_rot.png: 
Berechnungszeit KPs: 294
Berechnungszeit Cluster: 2499
Berechnungszeit Distanz: 152
Gesamt:  2945 ms

Für Auto07.png: 
Berechnungszeit KPs: 407
Berechnungszeit Cluster: 1799
Berechnungszeit Distanz: 175
Gesamt:  2381 ms

Für Auto08.png: 
Berechnungszeit KPs: 253
Berechnungszeit Cluster: 1622
Berechnungszeit Distanz: 162
Gesamt:  2037 ms

Für Auto08_bw.png: 
Berechnungszeit KPs: 339
Berechnungszeit Cluster: 1505
Berechnungszeit Distanz: 141
Gesamt:  1985 ms

Für Auto08_mir.png: 
Berechnungszeit KPs: 313
Berechnungszeit Cluster: 1527
Berechnungszeit Distanz: 81
Gesamt:  1921 ms

Für Auto08_rot.png: 
Berechnungszeit KPs: 243
Berechnungszeit Cluster: 1232
Berechnungszeit Distanz: 91
Gesamt:  1566 ms

Für Auto09.png: 
Berechnungszeit KPs: 227
Berechnungszeit Cluster: 1584
Berechnungszeit Distanz: 94
Gesamt:  1905 ms

Für Auto09_bw.png: 
Berechnungszeit KPs: 230
Berechnungszeit Cluster: 1447
Berechnungszeit Distanz: 79
Gesamt:  1756 ms

Für Auto09_mir.png: 
Berechnungszeit KPs: 233
Berechnungszeit Cluster: 1416
Berechnungszeit Distanz: 91
Gesamt:  1740 ms

Für Auto09_rot.png: 
Berechnungszeit KPs: 213
Berechnungszeit Cluster: 1254
Berechnungszeit Distanz: 90
Gesamt:  1557 ms

Für Auto10.png: 
Berechnungszeit KPs: 266
Berechnungszeit Cluster: 2528
Berechnungszeit Distanz: 81
Gesamt:  2875 ms

Für Auto10_bw.png: 
Berechnungszeit KPs: 261
Berechnungszeit Cluster: 2480
Berechnungszeit Distanz: 81
Gesamt:  2822 ms

Für Auto10_mir.png: 
Berechnungszeit KPs: 265
Berechnungszeit Cluster: 2266
Berechnungszeit Distanz: 84
Gesamt:  2615 ms

Für Auto10_rot.png: 
Berechnungszeit KPs: 251
Berechnungszeit Cluster: 1870
Berechnungszeit Distanz: 99
Gesamt:  2220 ms

Für Bike01.png: 
Berechnungszeit KPs: 119
Berechnungszeit Cluster: 413
Berechnungszeit Distanz: 83
Gesamt:  615 ms

Für Bike01_bw.png: 
Berechnungszeit KPs: 115
Berechnungszeit Cluster: 391
Berechnungszeit Distanz: 80
Gesamt:  586 ms

Für Bike01_mir.png: 
Berechnungszeit KPs: 111
Berechnungszeit Cluster: 364
Berechnungszeit Distanz: 91
Gesamt:  566 ms

Für Bike01_rot.png: 
Berechnungszeit KPs: 108
Berechnungszeit Cluster: 236
Berechnungszeit Distanz: 81
Gesamt:  425 ms

Für Bike02.png: 
Berechnungszeit KPs: 193
Berechnungszeit Cluster: 2484
Berechnungszeit Distanz: 85
Gesamt:  2762 ms

Für Bike02_bw.png: 
Berechnungszeit KPs: 206
Berechnungszeit Cluster: 3104
Berechnungszeit Distanz: 70
Gesamt:  3380 ms

Für Bike02_mir.png: 
Berechnungszeit KPs: 262
Berechnungszeit Cluster: 2339
Berechnungszeit Distanz: 81
Gesamt:  2682 ms

Für Bike02_rot.png: 
Berechnungszeit KPs: 192
Berechnungszeit Cluster: 1438
Berechnungszeit Distanz: 81
Gesamt:  1711 ms

Für Bike03.png: 
Berechnungszeit KPs: 139
Berechnungszeit Cluster: 637
Berechnungszeit Distanz: 81
Gesamt:  857 ms

Für Bike03_bw.png: 
Berechnungszeit KPs: 126
Berechnungszeit Cluster: 666
Berechnungszeit Distanz: 70
Gesamt:  862 ms

Für Bike03_mir.png: 
Berechnungszeit KPs: 160
Berechnungszeit Cluster: 702
Berechnungszeit Distanz: 79
Gesamt:  941 ms

Für Bike03_rot.png: 
Berechnungszeit KPs: 175
Berechnungszeit Cluster: 441
Berechnungszeit Distanz: 78
Gesamt:  694 ms

Für Bike04.png: 
Berechnungszeit KPs: 240
Berechnungszeit Cluster: 1833
Berechnungszeit Distanz: 91
Gesamt:  2164 ms

Für Bike04_bw.png: 
Berechnungszeit KPs: 193
Berechnungszeit Cluster: 1708
Berechnungszeit Distanz: 89
Gesamt:  1990 ms

Für Bike04_mir.png: 
Berechnungszeit KPs: 190
Berechnungszeit Cluster: 1719
Berechnungszeit Distanz: 72
Gesamt:  1981 ms

Für Bike04_rot.png: 
Berechnungszeit KPs: 274
Berechnungszeit Cluster: 1141
Berechnungszeit Distanz: 89
Gesamt:  1504 ms

Für Bike05.png: 
Berechnungszeit KPs: 305
Berechnungszeit Cluster: 1322
Berechnungszeit Distanz: 81
Gesamt:  1708 ms

Für Bike05_bw.png: 
Berechnungszeit KPs: 335
Berechnungszeit Cluster: 1333
Berechnungszeit Distanz: 95
Gesamt:  1763 ms

Für Bike05_mir.png: 
Berechnungszeit KPs: 230
Berechnungszeit Cluster: 1480
Berechnungszeit Distanz: 80
Gesamt:  1790 ms

Für Bike05_rot.png: 
Berechnungszeit KPs: 216
Berechnungszeit Cluster: 811
Berechnungszeit Distanz: 71
Gesamt:  1098 ms

Für Bike06.png: 
Berechnungszeit KPs: 191
Berechnungszeit Cluster: 746
Berechnungszeit Distanz: 81
Gesamt:  1018 ms

Für Bike06_bw.png: 
Berechnungszeit KPs: 199
Berechnungszeit Cluster: 722
Berechnungszeit Distanz: 71
Gesamt:  992 ms

Für Bike06_mir.png: 
Berechnungszeit KPs: 200
Berechnungszeit Cluster: 788
Berechnungszeit Distanz: 81
Gesamt:  1069 ms

Für Bike06_rot.png: 
Berechnungszeit KPs: 201
Berechnungszeit Cluster: 579
Berechnungszeit Distanz: 88
Gesamt:  868 ms

Für Bike07.png: 
Berechnungszeit KPs: 268
Berechnungszeit Cluster: 887
Berechnungszeit Distanz: 76
Gesamt:  1231 ms

Für Bike07_bw.png: 
Berechnungszeit KPs: 214
Berechnungszeit Cluster: 913
Berechnungszeit Distanz: 80
Gesamt:  1207 ms

Für Bike07_mir.png: 
Berechnungszeit KPs: 265
Berechnungszeit Cluster: 875
Berechnungszeit Distanz: 81
Gesamt:  1221 ms

Für Bike07_rot.png: 
Berechnungszeit KPs: 200
Berechnungszeit Cluster: 659
Berechnungszeit Distanz: 71
Gesamt:  930 ms

Für Bike08.png: 
Berechnungszeit KPs: 331
Berechnungszeit Cluster: 2888
Berechnungszeit Distanz: 68
Gesamt:  3287 ms

Für Bike08_bw.png: 
Berechnungszeit KPs: 289
Berechnungszeit Cluster: 2621
Berechnungszeit Distanz: 61
Gesamt:  2971 ms

Für Bike08_mir.png: 
Berechnungszeit KPs: 292
Berechnungszeit Cluster: 1892
Berechnungszeit Distanz: 71
Gesamt:  2255 ms

Für Bike08_rot.png: 
Berechnungszeit KPs: 399
Berechnungszeit Cluster: 1597
Berechnungszeit Distanz: 72
Gesamt:  2068 ms

Für Bike09.png: 
Berechnungszeit KPs: 280
Berechnungszeit Cluster: 896
Berechnungszeit Distanz: 81
Gesamt:  1257 ms

Für Bike09_bw.png: 
Berechnungszeit KPs: 203
Berechnungszeit Cluster: 890
Berechnungszeit Distanz: 73
Gesamt:  1166 ms

Für Bike09_mir.png: 
Berechnungszeit KPs: 205
Berechnungszeit Cluster: 942
Berechnungszeit Distanz: 81
Gesamt:  1228 ms

Für Bike09_rot.png: 
Berechnungszeit KPs: 190
Berechnungszeit Cluster: 636
Berechnungszeit Distanz: 71
Gesamt:  897 ms

Für Bike10.png: 
Berechnungszeit KPs: 272
Berechnungszeit Cluster: 1767
Berechnungszeit Distanz: 81
Gesamt:  2120 ms

Für Bike10_bw.png: 
Berechnungszeit KPs: 257
Berechnungszeit Cluster: 1696
Berechnungszeit Distanz: 92
Gesamt:  2045 ms

Für Bike10_mir.png: 
Berechnungszeit KPs: 260
Berechnungszeit Cluster: 2340
Berechnungszeit Distanz: 77
Gesamt:  2677 ms

Für Bike10_rot.png: 
Berechnungszeit KPs: 236
Berechnungszeit Cluster: 1045
Berechnungszeit Distanz: 91
Gesamt:  1372 ms

Für Landschaft01.jpg: 
Berechnungszeit KPs: 62
Berechnungszeit Cluster: 67
Berechnungszeit Distanz: 71
Gesamt:  200 ms

Für Landschaft01_bw.jpg: 
Berechnungszeit KPs: 60
Berechnungszeit Cluster: 71
Berechnungszeit Distanz: 69
Gesamt:  200 ms

Für Landschaft01_mir.jpg: 
Berechnungszeit KPs: 70
Berechnungszeit Cluster: 82
Berechnungszeit Distanz: 62
Gesamt:  214 ms

Für Landschaft01_rot.jpg: 
Berechnungszeit KPs: 63
Berechnungszeit Cluster: 59
Berechnungszeit Distanz: 73
Gesamt:  195 ms

Für Landschaft02.jpg: 
Berechnungszeit KPs: 58
Berechnungszeit Cluster: 54
Berechnungszeit Distanz: 70
Gesamt:  182 ms

Für Landschaft02_bw.jpg: 
Berechnungszeit KPs: 78
Berechnungszeit Cluster: 51
Berechnungszeit Distanz: 67
Gesamt:  196 ms

Für Landschaft02_mir.jpg: 
Berechnungszeit KPs: 91
